time,road_id,vehicle_count,average_speed
0,j7tj6_1,0,0
0,j7tj6_2,0,0
0,j7tj8_0,0,0
0,j7tj8_1,0,0
0,j7tj8_2,0,0
0,j8tj7_0,0,0
0,j8tj7_1,0,0
0,j8tj7_2,0,0
0,j9tj10_0,0,0
0,j9tj10_1,0,0
0,j9tj10_2,0,0
300,j10tj11_0,0,0
300,j10tj11_1,3,5.44738021923791
300,j10tj11_2,1,6.173132856835617
300,j10tj14_0,0,0
300,j10tj14_1,0,0
300,j10tj14_2,0,0
300,j10tj5_0,0,0
300,j10tj5_1,0,0
300,j10tj5_2,0,0
300,j10tj9_0,0,0
300,j10tj9_1,0,0
300,j10tj9_2,0,0
300,j11tj10_0,0,0
300,j11tj10_1,0,0
300,j11tj10_2,0,0
300,j11tj12_0,0,0
300,j11tj12_1,0,0
300,j11tj12_2,0,0
300,j11tj15_0,0,0
300,j11tj15_1,0,0
300,j11tj15_2,0,0
300,j11tj6_0,0,0
300,j11tj6_1,0,0
300,j11tj6_2,0,0
300,j12tj11_0,0,0
300,j12tj11_1,0,0
300,j12tj11_2,0,0
300,j12tj13_0,0,0
300,j12tj13_1,0,0
300,j12tj13_2,0,0
300,j12tj16_0,0,0
300,j12tj16_1,0,0
300,j12tj16_2,0,0
300,j12tj7_0,0,0
300,j12tj7_1,0,0
300,j12tj7_2,0,0
300,j13tj12_0,0,0
300,j13tj12_1,5,6.024552480112787
300,j13tj12_2,0,0
300,j14tj10_0,3,9.453145114264437
300,j14tj10_1,6,6.763327884462815
300,j14tj10_2,0,0
300,j15tj11_0,1,3.594575802753379
300,j15tj11_1,14,2.969728258739667
300,j15tj11_2,0,0
300,j16tj12_0,1,3.815616069381005
300,j16tj12_1,7,2.0091917247861946
300,j16tj12_2,3,0.01414488399841136
300,j1tj5_0,0,0
300,j1tj5_1,3,2.1636027349452878
300,j1tj5_2,3,13.855180421685189
300,j2tj6_0,1,13.696214647849851
300,j2tj6_1,3,1.8522451952995072
300,j2tj6_2,2,4.878017615973318e-21
300,j3tj7_0,3,12.153459682263845
300,j3tj7_1,2,0.018806487767899723
300,j3tj7_2,0,0
300,j4tj5_0,1,9.938458848488287
300,j4tj5_1,6,5.664109082040826
300,j4tj5_2,0,0
300,j5tj10_0,0,0
300,j5tj10_1,2,3.562830003859659e-05
300,j5tj10_2,0,0
300,j5tj1_0,0,0
300,j5tj1_1,0,0
300,j5tj1_2,0,0
300,j5tj4_0,0,0
300,j5tj4_1,0,0
300,j5tj4_2,0,0
300,j5tj6_0,1,16.030995609813655
300,j5tj6_1,4,12.725793109935136
300,j5tj6_2,0,0
300,j6tj11_0,0,0
300,j6tj11_1,0,0
300,j6tj11_2,0,0
300,j6tj2_0,0,0
300,j6tj2_1,0,0
300,j6tj2_2,0,0
300,j6tj5_0,0,0
300,j6tj5_1,1,11.384458851606354
300,j6tj5_2,0,0
300,j6tj7_0,0,0
300,j6tj7_1,1,12.854292174884252
300,j6tj7_2,0,0
300,j7tj12_0,0,0
300,j7tj12_1,1,13.104724476732843
300,j7tj12_2,0,0
300,j7tj3_0,0,0
300,j7tj3_1,0,0
300,j7tj3_2,0,0
300,j7tj6_0,0,0
300,j7tj6_1,1,8.763183882968537
300,j7tj6_2,0,0
300,j7tj8_0,0,0
300,j7tj8_1,0,0
300,j7tj8_2,0,0
300,j8tj7_0,1,5.310817162686199
300,j8tj7_1,4,4.788467002396121
300,j8tj7_2,2,13.130145238802413
300,j9tj10_0,1,12.988819956802953
300,j9tj10_1,9,2.3287546569211504
300,j9tj10_2,3,9.640011341066474
600,j10tj11_0,0,0
600,j10tj11_1,7,3.726848847842482
600,j10tj11_2,2,13.274051650571707
600,j10tj14_0,0,0
600,j10tj14_1,0,0
600,j10tj14_2,0,0
600,j10tj5_0,0,0
600,j10tj5_1,1,13.934559420048142
600,j10tj5_2,2,13.35834450213055
600,j10tj9_0,1,17.242973740637783
600,j10tj9_1,0,0
600,j10tj9_2,0,0
600,j11tj10_0,0,0
600,j11tj10_1,0,0
600,j11tj10_2,0,0
600,j11tj12_0,0,0
600,j11tj12_1,4,3.556777777685161
600,j11tj12_2,0,0
600,j11tj15_0,0,0
600,j11tj15_1,0,0
600,j11tj15_2,0,0
600,j11tj6_0,0,0
600,j11tj6_1,1,13.731790692539729
600,j11tj6_2,0,0
600,j12tj11_0,0,0
600,j12tj11_1,6,12.913362493050656
600,j12tj11_2,0,0
600,j12tj13_0,0,0
600,j12tj13_1,0,0
600,j12tj13_2,0,0
600,j12tj16_0,0,0
600,j12tj16_1,0,0
600,j12tj16_2,0,0
600,j12tj7_0,0,0
600,j12tj7_1,2,7.982585908290766
600,j12tj7_2,0,0
600,j13tj12_0,2,7.135442469367199
600,j13tj12_1,17,2.478296426483638
600,j13tj12_2,0,0
600,j14tj10_0,0,0
600,j14tj10_1,11,1.1248395618519307
600,j14tj10_2,0,0
600,j15tj11_0,0,0
600,j15tj11_1,19,1.9873737959667513e-05
600,j15tj11_2,2,6.7884270454347915
600,j16tj12_0,0,0
600,j16tj12_1,3,1.9583257131062801
600,j16tj12_2,1,12.852622789784126
600,j1tj5_0,0,0
600,j1tj5_1,3,1.6362261063200672e-13
600,j1tj5_2,8,0.33863846256744623
600,j2tj6_0,2,3.5558639750879792
600,j2tj6_1,1,0.02018557391376411
600,j2tj6_2,4,12.57168820590991
600,j3tj7_0,1,6.518432341276168
600,j3tj7_1,4,6.733519598520101
600,j3tj7_2,0,0
600,j4tj5_0,1,1.836611882230614
600,j4tj5_1,13,6.972583185948543
600,j4tj5_2,0,0
600,j5tj10_0,0,0
600,j5tj10_1,2,7.035996418998525e-94
600,j5tj10_2,0,0
600,j5tj1_0,0,0
600,j5tj1_1,0,0
600,j5tj1_2,0,0
600,j5tj4_0,1,13.811182601123877
600,j5tj4_1,0,0
600,j5tj4_2,0,0
600,j5tj6_0,0,0
600,j5tj6_1,7,0.5086698598368893
600,j5tj6_2,2,7.205764461036452
600,j6tj11_0,0,0
600,j6tj11_1,4,0.02526050142444292
600,j6tj11_2,1,2.128245984683434e-08
600,j6tj2_0,0,0
600,j6tj2_1,0,0
600,j6tj2_2,0,0
600,j6tj5_0,0,0
600,j6tj5_1,1,13.758287905177712
600,j6tj5_2,0,0
600,j6tj7_0,3,14.241735439756638
600,j6tj7_1,2,6.408608217595969
600,j6tj7_2,0,0
600,j7tj12_0,0,0
600,j7tj12_1,1,2.4801420360893054e-08
600,j7tj12_2,0,0
600,j7tj3_0,0,0
600,j7tj3_1,0,0
600,j7tj3_2,0,0
600,j7tj6_0,1,9.500009571373264
600,j7tj6_1,7,4.441833165103693
600,j7tj6_2,2,7.794243695152197
600,j7tj8_0,3,25.81221826255559
600,j7tj8_1,0,0
600,j7tj8_2,0,0
600,j8tj7_0,1,3.1662697933714408
600,j8tj7_1,16,1.5443313752330052
600,j8tj7_2,3,4.687848683928888
600,j9tj10_0,0,0
600,j9tj10_1,14,4.364092855605328
600,j9tj10_2,1,13.023866188219257
900,j10tj11_0,0,0
900,j10tj11_1,8,1.6428801460361184
900,j10tj11_2,2,8.19458907036176
900,j10tj14_0,0,0
900,j10tj14_1,0,0
900,j10tj14_2,0,0
900,j10tj5_0,2,10.632424845170592
900,j10tj5_1,2,8.080223457700058
900,j10tj5_2,1,13.876845473221724
900,j10tj9_0,1,35.37120883820077
900,j10tj9_1,0,0
900,j10tj9_2,0,0
900,j11tj10_0,0,0
900,j11tj10_1,3,14.032429605333048
900,j11tj10_2,0,0
900,j11tj12_0,0,0
900,j11tj12_1,2,14.404062763287959
900,j11tj12_2,0,0
900,j11tj15_0,0,0
900,j11tj15_1,0,0
900,j11tj15_2,0,0
900,j11tj6_0,0,0
900,j11tj6_1,6,0.2468677125524021
900,j11tj6_2,2,0.11601307149814881
900,j12tj11_0,1,15.080729995456489
900,j12tj11_1,11,0.0027744315373024807
900,j12tj11_2,1,0.0
900,j12tj13_0,0,0
900,j12tj13_1,0,0
900,j12tj13_2,0,0
900,j12tj16_0,0,0
900,j12tj16_1,0,0
900,j12tj16_2,0,0
900,j12tj7_0,0,0
900,j12tj7_1,3,3.597066904884581e-09
900,j12tj7_2,0,0
900,j13tj12_0,1,13.374953531440237
900,j13tj12_1,23,2.0878317524329715
900,j13tj12_2,0,0
900,j14tj10_0,2,10.578654186170077
900,j14tj10_1,1,14.37393044994306
900,j14tj10_2,0,0
900,j15tj11_0,1,1.8694786332810331
900,j15tj11_1,23,1.4370022044249717
900,j15tj11_2,0,0
900,j16tj12_0,0,0
900,j16tj12_1,6,4.368220718524269
900,j16tj12_2,4,0.007792659982266534
900,j1tj5_0,0,0
900,j1tj5_1,3,5.196257800071016
900,j1tj5_2,9,2.177871972370474
900,j2tj6_0,0,0
900,j2tj6_1,8,1.9629373972916975
900,j2tj6_2,1,6.272974762176858e-61
900,j3tj7_0,4,14.3245310790334
900,j3tj7_1,6,9.762926949852367e-05
900,j3tj7_2,0,0
900,j4tj5_0,3,8.825004047258595
900,j4tj5_1,23,1.3073315822083158
900,j4tj5_2,0,0
900,j5tj10_0,0,0
900,j5tj10_1,2,0.014273717911139286
900,j5tj10_2,0,0
900,j5tj1_0,0,0
900,j5tj1_1,0,0
900,j5tj1_2,0,0
900,j5tj4_0,3,14.045906592241181
900,j5tj4_1,1,14.91846477763521
900,j5tj4_2,0,0
900,j5tj6_0,0,0
900,j5tj6_1,5,12.923748591716622
900,j5tj6_2,0,0
900,j6tj11_0,1,14.652556816216975
900,j6tj11_1,3,13.990918942844791
900,j6tj11_2,0,0
900,j6tj2_0,3,18.798171633093048
900,j6tj2_1,0,0
900,j6tj2_2,0,0
900,j6tj5_0,0,0
900,j6tj5_1,5,0.47246918743477007
900,j6tj5_2,1,2.7563125338161507
900,j6tj7_0,2,11.424550162347916
900,j6tj7_1,1,1.4351346504304248
900,j6tj7_2,1,14.123037328076274
900,j7tj12_0,0,0
900,j7tj12_1,11,6.568725031008281
900,j7tj12_2,0,0
900,j7tj3_0,1,14.02044904704354
900,j7tj3_1,0,0
900,j7tj3_2,0,0
900,j7tj6_0,0,0
900,j7tj6_1,16,2.4881857782931727
900,j7tj6_2,2,13.873719661004166
900,j7tj8_0,1,15.990968468933913
900,j7tj8_1,0,0
900,j7tj8_2,0,0
900,j8tj7_0,0,0
900,j8tj7_1,19,2.6415679040395332
900,j8tj7_2,1,3.4133952953022675
900,j9tj10_0,1,6.130957746467212
900,j9tj10_1,20,2.39758399554594
900,j9tj10_2,3,3.2690157681584684
1200,j10tj11_0,1,14.666413718882323
1200,j10tj11_1,9,4.290672301994394
1200,j10tj11_2,0,0
1200,j10tj14_0,1,11.922047647105531
1200,j10tj14_1,0,0
1200,j10tj14_2,0,0
1200,j10tj5_0,0,0
1200,j10tj5_1,3,4.2054029894397305
1200,j10tj5_2,1,12.841432948233999
1200,j10tj9_0,2,14.022144821649064
1200,j10tj9_1,0,0
1200,j10tj9_2,0,0
1200,j11tj10_0,1,14.350255804448041
1200,j11tj10_1,6,7.119781507596676
1200,j11tj10_2,2,14.571447034529676
1200,j11tj12_0,2,14.700169045746023
1200,j11tj12_1,7,5.471147181408353
1200,j11tj12_2,3,9.986771855769202
1200,j11tj15_0,1,14.285647980882713
1200,j11tj15_1,0,0
1200,j11tj15_2,0,0
1200,j11tj6_0,0,0
1200,j11tj6_1,2,6.7203857040851585
1200,j11tj6_2,0,0
1200,j12tj11_0,0,0
1200,j12tj11_1,7,5.176915837501108
1200,j12tj11_2,0,0
1200,j12tj13_0,0,0
1200,j12tj13_1,0,0
1200,j12tj13_2,0,0
1200,j12tj16_0,1,28.311732607968807
1200,j12tj16_1,0,0
1200,j12tj16_2,0,0
1200,j12tj7_0,2,11.83440597665754
1200,j12tj7_1,3,6.979639378370023
1200,j12tj7_2,4,4.8357728863703
1200,j13tj12_0,1,12.992638008644539
1200,j13tj12_1,25,0.5061169668587813
1200,j13tj12_2,0,0
1200,j14tj10_0,2,6.740171163611693
1200,j14tj10_1,7,3.515111839149585
1200,j14tj10_2,0,0
1200,j15tj11_0,0,0
1200,j15tj11_1,26,2.0242844311096126e-06
1200,j15tj11_2,3,4.933527247627789
1200,j16tj12_0,0,0
1200,j16tj12_1,8,6.391582979707153
1200,j16tj12_2,6,2.8290430216008153
1200,j1tj5_0,0,0
1200,j1tj5_1,9,3.8329631433277873
1200,j1tj5_2,17,1.1093170576174922
1200,j2tj6_0,2,9.182923590003123
1200,j2tj6_1,7,0.05309977387396547
1200,j2tj6_2,1,4.335707048844581
1200,j3tj7_0,2,9.428222161437812
1200,j3tj7_1,6,2.451474318585426
1200,j3tj7_2,0,0
1200,j4tj5_0,3,10.496738702219439
1200,j4tj5_1,27,1.0122275295903238
1200,j4tj5_2,0,0
1200,j5tj10_0,0,0
1200,j5tj10_1,6,5.614141429179664
1200,j5tj10_2,0,0
1200,j5tj1_0,0,0
1200,j5tj1_1,0,0
1200,j5tj1_2,0,0
1200,j5tj4_0,2,13.690136533022383
1200,j5tj4_1,0,0
1200,j5tj4_2,0,0
1200,j5tj6_0,1,13.153037057578482
1200,j5tj6_1,13,0.973779881258641
1200,j5tj6_2,1,0.0030174806955523426
1200,j6tj11_0,0,0
1200,j6tj11_1,7,2.495654990622768
1200,j6tj11_2,0,0
1200,j6tj2_0,1,12.273612040933422
1200,j6tj2_1,0,0
1200,j6tj2_2,0,0
1200,j6tj5_0,1,13.413177365344948
1200,j6tj5_1,4,3.3339246375350164
1200,j6tj5_2,0,0
1200,j6tj7_0,0,0
1200,j6tj7_1,2,6.506367707436046
1200,j6tj7_2,1,0.0
1200,j7tj12_0,0,0
1200,j7tj12_1,11,0.7879251816961271
1200,j7tj12_2,2,12.926625389929868
1200,j7tj3_0,0,0
1200,j7tj3_1,0,0
1200,j7tj3_2,0,0
1200,j7tj6_0,0,0
1200,j7tj6_1,20,0.7631366477903052
1200,j7tj6_2,5,0.5970916283640564
1200,j7tj8_0,2,14.9342248764725
1200,j7tj8_1,0,0
1200,j7tj8_2,0,0
1200,j8tj7_0,0,0
1200,j8tj7_1,25,2.2952953507735456
1200,j8tj7_2,1,4.474581529716394
1200,j9tj10_0,0,0
1200,j9tj10_1,20,1.0014592006690208
1200,j9tj10_2,1,3.3097871197488975
1500,j10tj11_0,0,0
1500,j10tj11_1,14,1.6396915845364608
1500,j10tj11_2,1,0.11492042762011614
1500,j10tj14_0,3,16.51372664723544
1500,j10tj14_1,0,0
1500,j10tj14_2,0,0
1500,j10tj5_0,4,13.839503275255659
1500,j10tj5_1,1,11.352950492555141
1500,j10tj5_2,0,0
1500,j10tj9_0,3,13.728425299069436
1500,j10tj9_1,0,0
1500,j10tj9_2,0,0
1500,j11tj10_0,0,0
1500,j11tj10_1,6,3.2689370321455144e-13
1500,j11tj10_2,0,0
1500,j11tj12_0,0,0
1500,j11tj12_1,4,5.628950366621996
1500,j11tj12_2,2,1.0952616516584754
1500,j11tj15_0,0,0
1500,j11tj15_1,0,0
1500,j11tj15_2,0,0
1500,j11tj6_0,1,0.0
1500,j11tj6_1,6,2.3536979700393608
1500,j11tj6_2,2,5.685722557902847
1500,j12tj11_0,2,15.007750893976755
1500,j12tj11_1,15,2.2722781003117225
1500,j12tj11_2,2,1.4035464537151174
1500,j12tj13_0,1,28.421338700193626
1500,j12tj13_1,0,0
1500,j12tj13_2,0,0
1500,j12tj16_0,0,0
1500,j12tj16_1,0,0
1500,j12tj16_2,0,0
1500,j12tj7_0,0,0
1500,j12tj7_1,5,2.3954800069755615
1500,j12tj7_2,1,0.0
1500,j13tj12_0,1,12.749573417675272
1500,j13tj12_1,21,2.3787681733087416
1500,j13tj12_2,0,0
1500,j14tj10_0,4,9.315312334197573
1500,j14tj10_1,7,3.09562350553385
1500,j14tj10_2,0,0
1500,j15tj11_0,0,0
1500,j15tj11_1,28,1.2623990084078525
1500,j15tj11_2,3,3.2571320813398104
1500,j16tj12_0,0,0
1500,j16tj12_1,14,0.5300823393254154
1500,j16tj12_2,8,1.0555815853155142
1500,j1tj5_0,1,3.875826920596783
1500,j1tj5_1,6,2.4164811208806456
1500,j1tj5_2,21,0.32359938548941125
1500,j2tj6_0,0,0
1500,j2tj6_1,9,0.004772776499932827
1500,j2tj6_2,3,4.0999657782740435
1500,j3tj7_0,3,10.562756494075375
1500,j3tj7_1,11,1.375417787095008
1500,j3tj7_2,0,0
1500,j4tj5_0,4,5.346134535267391
1500,j4tj5_1,34,0.36116994973745914
1500,j4tj5_2,0,0
1500,j5tj10_0,3,15.183332802975356
1500,j5tj10_1,1,0.04043693534130182
1500,j5tj10_2,1,11.713255540813469
1500,j5tj1_0,1,14.178839949216696
1500,j5tj1_1,0,0
1500,j5tj1_2,0,0
1500,j5tj4_0,0,0
1500,j5tj4_1,0,0
1500,j5tj4_2,0,0
1500,j5tj6_0,0,0
1500,j5tj6_1,6,6.09718381080392
1500,j5tj6_2,0,0
1500,j6tj11_0,0,0
1500,j6tj11_1,0,0
1500,j6tj11_2,0,0
1500,j6tj2_0,1,24.7574032420683
1500,j6tj2_1,0,0
1500,j6tj2_2,0,0
1500,j6tj5_0,7,11.315603963513528
1500,j6tj5_1,9,0.6626312332072729
1500,j6tj5_2,1,11.82509578979107
1500,j6tj7_0,2,14.104911067495578
1500,j6tj7_1,6,10.90334356669178
1500,j6tj7_2,2,8.658631047501686
1500,j7tj12_0,0,0
1500,j7tj12_1,12,2.367688436554548e-14
1500,j7tj12_2,0,0
1500,j7tj3_0,0,0
1500,j7tj3_1,0,0
1500,j7tj3_2,0,0
1500,j7tj6_0,0,0
1500,j7tj6_1,23,3.718309972420469
1500,j7tj6_2,5,0.9176540576662451
1500,j7tj8_0,0,0
1500,j7tj8_1,0,0
1500,j7tj8_2,0,0
1500,j8tj7_0,1,12.401192827041019
1500,j8tj7_1,20,2.1567911934554345
1500,j8tj7_2,1,0.3551816434218463
1500,j9tj10_0,1,5.779449485208953
1500,j9tj10_1,28,0.45813744613636714
1500,j9tj10_2,6,5.9545685737615095
1800,j10tj11_0,2,13.187211469454759
1800,j10tj11_1,11,4.485134085771475
1800,j10tj11_2,4,9.616958079245256
1800,j10tj14_0,0,0
1800,j10tj14_1,0,0
1800,j10tj14_2,0,0
1800,j10tj5_0,0,0
1800,j10tj5_1,1,0.0
1800,j10tj5_2,0,0
1800,j10tj9_0,7,13.14275189329723
1800,j10tj9_1,1,29.414518641903197
1800,j10tj9_2,0,0
1800,j11tj10_0,2,13.165507583731468
1800,j11tj10_1,4,9.837232043781896
1800,j11tj10_2,4,13.753178528889114
1800,j11tj12_0,3,14.74023448734844
1800,j11tj12_1,9,6.97504125139915
1800,j11tj12_2,2,13.688034987561748
1800,j11tj15_0,0,0
1800,j11tj15_1,0,0
1800,j11tj15_2,0,0
1800,j11tj6_0,0,0
1800,j11tj6_1,1,2.246841729256904
1800,j11tj6_2,2,1.0631535296087355e-13
1800,j12tj11_0,0,0
1800,j12tj11_1,6,2.476119812508307
1800,j12tj11_2,2,0.0
1800,j12tj13_0,0,0
1800,j12tj13_1,0,0
1800,j12tj13_2,0,0
1800,j12tj16_0,3,19.41093331784212
1800,j12tj16_1,0,0
1800,j12tj16_2,0,0
1800,j12tj7_0,0,0
1800,j12tj7_1,3,6.965039177170193
1800,j12tj7_2,6,4.71839752570869
1800,j13tj12_0,0,0
1800,j13tj12_1,21,4.429489668794787e-12
1800,j13tj12_2,0,0
1800,j14tj10_0,0,0
1800,j14tj10_1,7,4.34222488450985e-12
1800,j14tj10_2,0,0
1800,j15tj11_0,0,0
1800,j15tj11_1,28,6.090258550742696e-15
1800,j15tj11_2,0,0
1800,j16tj12_0,0,0
1800,j16tj12_1,7,2.1941961801374306
1800,j16tj12_2,9,2.4938366202200003e-14
1800,j1tj5_0,0,0
1800,j1tj5_1,7,8.07521219282966e-15
1800,j1tj5_2,15,0.007046446203692462
1800,j2tj6_0,0,0
1800,j2tj6_1,2,4.265456092059518
1800,j2tj6_2,3,8.883483432682244e-12
1800,j3tj7_0,0,0
1800,j3tj7_1,3,5.072578101396231
1800,j3tj7_2,0,0
1800,j4tj5_0,0,0
1800,j4tj5_1,27,0.9950386441642083
1800,j4tj5_2,0,0
1800,j5tj10_0,0,0
1800,j5tj10_1,3,7.949195232680773e-05
1800,j5tj10_2,0,0
1800,j5tj1_0,0,0
1800,j5tj1_1,0,0
1800,j5tj1_2,0,0
1800,j5tj4_0,3,12.784472394848143
1800,j5tj4_1,1,25.32809648107598
1800,j5tj4_2,0,0
1800,j5tj6_0,1,13.034726826051028
1800,j5tj6_1,21,1.4886908662459344
1800,j5tj6_2,0,0
1800,j6tj11_0,2,13.808132427585099
1800,j6tj11_1,8,1.874600495353687
1800,j6tj11_2,1,13.746053718656643
1800,j6tj2_0,4,13.049640681082844
1800,j6tj2_1,0,0
1800,j6tj2_2,0,0
1800,j6tj5_0,0,0
1800,j6tj5_1,2,6.280850497544604
1800,j6tj5_2,1,0.0
1800,j6tj7_0,0,0
1800,j6tj7_1,7,2.773966067093736e-12
1800,j6tj7_2,0,0
1800,j7tj12_0,0,0
1800,j7tj12_1,13,2.9999628599134365
1800,j7tj12_2,4,10.481377537112582
1800,j7tj3_0,2,24.28741582995746
1800,j7tj3_1,0,0
1800,j7tj3_2,0,0
1800,j7tj6_0,0,0
1800,j7tj6_1,25,0.00014179716864004131
1800,j7tj6_2,1,0.0
1800,j7tj8_0,1,7.475343735379837
1800,j7tj8_1,0,0
1800,j7tj8_2,0,0
1800,j8tj7_0,1,0.0
1800,j8tj7_1,20,1.6957396621973892e-06
1800,j8tj7_2,0,0
1800,j9tj10_0,2,13.774904382377036
1800,j9tj10_1,18,1.925306073533681
1800,j9tj10_2,7,2.076147986538289
2100,j10tj11_0,0,0
2100,j10tj11_1,11,3.43318211387935e-05
2100,j10tj11_2,0,0
2100,j10tj14_0,3,13.545302153719513
2100,j10tj14_1,0,0
2100,j10tj14_2,0,0
2100,j10tj5_0,2,13.418427308339282
2100,j10tj5_1,0,0
2100,j10tj5_2,6,2.7586142395860755
2100,j10tj9_0,0,0
2100,j10tj9_1,0,0
2100,j10tj9_2,0,0
2100,j11tj10_0,0,0
2100,j11tj10_1,6,3.041210200152395e-09
2100,j11tj10_2,1,1.2208330957662696e-19
2100,j11tj12_0,0,0
2100,j11tj12_1,3,3.5973260331275774
2100,j11tj12_2,2,0.0
2100,j11tj15_0,6,15.146063189091535
2100,j11tj15_1,0,0
2100,j11tj15_2,0,0
2100,j11tj6_0,2,11.464949449580631
2100,j11tj6_1,5,2.544044983060515
2100,j11tj6_2,3,14.108494502574588
2100,j12tj11_0,1,14.742659745973342
2100,j12tj11_1,16,2.589552272090236
2100,j12tj11_2,1,13.38878343918047
2100,j12tj13_0,2,17.364436490082255
2100,j12tj13_1,0,0
2100,j12tj13_2,0,0
2100,j12tj16_0,0,0
2100,j12tj16_1,0,0
2100,j12tj16_2,0,0
2100,j12tj7_0,0,0
2100,j12tj7_1,3,4.577758125522508e-72
2100,j12tj7_2,0,0
2100,j13tj12_0,0,0
2100,j13tj12_1,15,1.7310713047766535
2100,j13tj12_2,0,0
2100,j14tj10_0,0,0
2100,j14tj10_1,2,4.0159426816106105
2100,j14tj10_2,0,0
2100,j15tj11_0,0,0
2100,j15tj11_1,21,1.2275373475550198
2100,j15tj11_2,0,0
2100,j16tj12_0,0,0
2100,j16tj12_1,7,7.674000919499534e-14
2100,j16tj12_2,2,0.09385741156254679
2100,j1tj5_0,0,0
2100,j1tj5_1,0,0
2100,j1tj5_2,15,7.5598196073709e-15
2100,j2tj6_0,0,0
2100,j2tj6_1,2,0.0
2100,j2tj6_2,0,0
2100,j3tj7_0,0,0
2100,j3tj7_1,2,3.5080522371400704e-65
2100,j3tj7_2,0,0
2100,j4tj5_0,0,0
2100,j4tj5_1,27,0.001365671484563705
2100,j4tj5_2,0,0
2100,j5tj10_0,3,13.891593332035592
2100,j5tj10_1,1,14.755968445109243
2100,j5tj10_2,3,7.695178453663218
2100,j5tj1_0,5,14.891390180189148
2100,j5tj1_1,0,0
2100,j5tj1_2,0,0
2100,j5tj4_0,0,0
2100,j5tj4_1,0,0
2100,j5tj4_2,0,0
2100,j5tj6_0,1,5.539467390686893
2100,j5tj6_1,14,1.7550235228474336
2100,j5tj6_2,0,0
2100,j6tj11_0,0,0
2100,j6tj11_1,5,4.113595851153809
2100,j6tj11_2,1,6.1407920678280385e-61
2100,j6tj2_0,2,12.265909980333
2100,j6tj2_1,0,0
2100,j6tj2_2,0,0
2100,j6tj5_0,1,11.35988574142909
2100,j6tj5_1,6,9.960994224983699
2100,j6tj5_2,0,0
2100,j6tj7_0,2,14.290284881151916
2100,j6tj7_1,8,10.211581395260371
2100,j6tj7_2,1,12.593018353377888
2100,j7tj12_0,0,0
2100,j7tj12_1,12,0.0010159197880947697
2100,j7tj12_2,0,0
2100,j7tj3_0,0,0
2100,j7tj3_1,0,0
2100,j7tj3_2,0,0
2100,j7tj6_0,2,11.858850819242928
2100,j7tj6_1,25,1.096398900528316
2100,j7tj6_2,2,6.866312083276
2100,j7tj8_0,7,14.189546028958162
2100,j7tj8_1,1,13.158677591507946
2100,j7tj8_2,0,0
2100,j8tj7_0,0,0
2100,j8tj7_1,15,1.4882455470419036
